created_at,neutral,positive,negative
2022-08-13,0.47805000000000003,0.0621,0.45985
2022-08-14,0.6239,0.231,0.14505
2022-08-15,0.88530625,0.09729375,0.01748125
2022-08-16,0.8381833333333333,0.14231333333333332,0.019526666666666664
2022-08-17,0.670575,0.05415,0.27522916666666664
2022-08-18,0.0246,0.0562,0.9192
2022-08-19,0.0537,0.036,0.9103
2022-08-20,0.5248,0.1103,0.365
2022-08-21,0.9337,0.0498,0.0165
2022-08-22,0.6033166666666667,0.05736666666666666,0.3393333333333334
2022-08-23,0.6593666666666667,0.26665,0.07394999999999999
2022-08-24,0.55145,0.1542,0.2943
2022-08-25,0.1757,0.0865,0.7379
2022-08-26,0.9331,0.0462,0.0207
2022-08-27,0.5267666666666667,0.17666666666666667,0.29656666666666665
2022-08-28,0.7773,0.1875,0.0352
2022-08-29,0.5004500000000001,0.049,0.45049999999999996
2022-08-30,0.3097666666666667,0.5805666666666667,0.10973333333333335
2022-08-31,0.7438555555555556,0.2307888888888889,0.025433333333333336
2022-09-01,0.15306999999999998,0.17786000000000002,0.66908
2022-09-02,0.4180071428571428,0.5414642857142857,0.04052857142857143
2022-09-03,0.6923,0.16425,0.1435
2022-09-04,0.772525,0.0968,0.130725
2022-09-05,0.4197333333333333,0.4767777777777778,0.10351111111111111
2022-09-06,0.6639999999999999,0.17041428571428574,0.16558035714285713
2022-09-07,0.5718371428571429,0.26567857142857143,0.16250857142857142
2022-09-08,0.6697333333333333,0.09138333333333333,0.23888333333333334
2022-09-09,0.6942291666666667,0.21679583333333333,0.08894583333333334
2022-09-10,0.33115,0.4861833333333333,0.18266666666666664
2022-09-12,0.40105,0.13854500000000003,0.4604499999999999
2022-09-13,0.5571688888888889,0.17226444444444444,0.27058333333333334
2022-09-14,0.7235777777777779,0.1051777777777778,0.17124444444444445
2022-09-15,0.8479916666666667,0.10134305555555556,0.05064444444444444
2022-09-16,0.7069083333333334,0.191075,0.1020361111111111
2022-09-17,0.7086,0.1890125,0.10238749999999999
2022-09-18,0.8912,0.099,0.0098
2022-09-19,0.41338452380952384,0.2067190476190476,0.3798964285714286
2022-09-20,0.93255,0.039850000000000003,0.0276
2022-09-21,0.75615,0.1576642857142857,0.0861857142857143
2022-09-22,0.7849,0.10730500000000001,0.107815
2022-09-23,0.8668875,0.042012499999999994,0.09115000000000001
2022-09-24,0.88225,0.040775,0.076975
2022-09-25,0.9212750000000001,0.055224999999999996,0.0235
2022-09-26,0.7912428571428571,0.07788571428571428,0.13085714285714287
2022-09-27,0.6626722222222222,0.22615666666666664,0.11118777777777777
2022-09-28,0.6108688888888889,0.3482955555555556,0.04083777777777778
2022-09-29,0.5794333333333334,0.2664,0.15416666666666667
2022-09-30,0.3928333333333333,0.2744,0.33276666666666666
2022-10-01,0.7700803571428572,0.10670357142857143,0.12322142857142858
2022-10-02,0.6469571428571429,0.05148571428571429,0.3015428571428571
2022-10-03,0.5595833333333333,0.41533333333333333,0.0251
2022-10-04,0.7575904761904763,0.14386190476190477,0.09853333333333335
2022-10-05,0.6455533333333333,0.20556666666666668,0.14888666666666667
2022-10-06,0.6403,0.33553333333333335,0.024183333333333334
2022-10-07,0.7066166666666667,0.13371666666666668,0.15965555555555552
2022-10-08,0.8600500000000001,0.12925,0.0107
2022-10-09,0.4855,0.2007,0.3139
2022-10-10,0.85448,0.08850666666666666,0.05700666666666667
2022-10-11,0.518475,0.217225,0.264275
2022-10-12,0.77276875,0.14525625,0.08196875
2022-10-13,0.6353675,0.2978225,0.06677999999999999
2022-10-14,0.8191833333333334,0.07301666666666666,0.10781666666666667
2022-10-15,0.8823500000000001,0.09926666666666666,0.01838333333333333
2022-10-16,0.6197916666666666,0.2581833333333333,0.12202500000000001
2022-10-17,0.6807142857142856,0.10030714285714287,0.2189785714285714
2022-10-18,0.6733416666666666,0.12712500000000002,0.19954166666666667
2022-10-19,0.3275909722222222,0.18975347222222222,0.48272638888888886
2022-10-20,0.7108125,0.179,0.11018125
2022-10-21,0.7175527777777777,0.09668611111111113,0.18575
2022-10-22,0.8597933333333334,0.058533333333333326,0.08168666666666666
2022-10-24,0.7633083333333334,0.11009166666666666,0.12660000000000002
2022-10-25,0.6616916666666667,0.21542333333333333,0.12291666666666666
2022-10-26,0.33755,0.37120625,0.2912625
2022-10-27,0.6469933333333333,0.20754,0.14548333333333333
2022-10-28,0.8501075,0.0624175,0.0874725
2022-10-29,0.8487625,0.09862499999999999,0.05262499999999999
2022-10-30,0.8124125,0.1637,0.023862500000000002
2022-10-31,0.6812785714285714,0.23896428571428568,0.07974285714285714
2022-11-01,0.6477759615384615,0.287500641025641,0.06471282051282051
2022-11-02,0.5152692307692308,0.3693358974358974,0.1154
2022-11-03,0.726625,0.16215,0.11121666666666666
2022-11-04,0.7357366666666666,0.16338,0.10087333333333333
2022-11-05,0.8675333333333333,0.06505555555555555,0.06740972222222222
2022-11-06,0.7865500000000001,0.15636250000000002,0.0570875
2022-11-07,0.7320375,0.056418750000000004,0.21151875
2022-11-08,0.5987309523809524,0.08025,0.32098809523809524
2022-11-09,0.6655361111111112,0.1646402777777778,0.16982916666666667
2022-11-10,0.5516416666666667,0.135,0.3133541666666667
2022-11-11,0.8163,0.063325,0.12037500000000001
2022-11-12,0.5598,0.383,0.05725
2022-11-13,0.8275333333333332,0.0833,0.08918333333333334
2022-11-14,0.7088633333333333,0.062049999999999994,0.2290922222222222
2022-11-15,0.7553357142857142,0.11284285714285715,0.13187857142857143
2022-11-16,0.47179407407407403,0.31734074074074076,0.21085037037037035
2022-11-17,0.819831746031746,0.13223333333333334,0.047934920634920636
2022-11-18,0.5621166666666667,0.3663958333333333,0.07150833333333333
2022-11-19,0.5018066666666666,0.18670666666666666,0.31142
2022-11-20,0.9120250000000001,0.066525,0.021374999999999998
2022-11-21,0.7589133333333334,0.07232555555555556,0.1687377777777778
2022-11-22,0.5542074074074074,0.3494944444444444,0.09629444444444446
2022-11-23,0.8240909090909091,0.11040909090909092,0.06548181818181818
2022-11-24,0.319,0.18175,0.4992
2022-11-25,0.9175549999999999,0.047854999999999995,0.03458
2022-11-26,0.803845,0.0809975,0.11515750000000001
2022-11-27,0.0634,0.0209,0.9157
2022-11-28,0.6748875,0.20701388888888891,0.11813194444444446
2022-11-29,0.8976,0.07765,0.02475
2022-11-30,0.6818318181818182,0.2197681818181818,0.09837954545454546
2022-12-01,0.6761,0.0985875,0.225275
2022-12-02,0.83865,0.147875,0.013475
2022-12-03,0.8759125,0.08258750000000001,0.0415125
2022-12-04,0.8501944444444445,0.09676111111111112,0.05307777777777778
2022-12-05,0.7007187500000001,0.23788125000000002,0.061406249999999996
2022-12-06,0.6849166666666666,0.15986666666666666,0.15525
2022-12-07,0.90545,0.06487000000000001,0.029679999999999998
2022-12-08,0.22996111111111112,0.5712944444444444,0.19874444444444445
2022-12-09,0.7912203703703704,0.12502407407407407,0.08377962962962963
2022-12-10,0.9314,0.0195,0.0491
2022-12-11,0.3262,0.478,0.1958
2022-12-12,0.6965583333333333,0.071125,0.23234166666666667
2022-12-13,0.515125,0.25752777777777774,0.22733611111111113
2022-12-14,0.7981283333333333,0.15588333333333332,0.04604333333333333
2022-12-15,0.7831312500000001,0.1276625,0.08920625
2022-12-16,0.6896977777777777,0.2051711111111111,0.10513555555555557
2022-12-17,0.8152178571428572,0.11448571428571427,0.07030357142857144
2022-12-18,0.8424285714285714,0.07188571428571429,0.08565714285714286
2022-12-19,0.5012,0.19854444444444444,0.3002666666666667
2022-12-20,0.7867187499999999,0.13093125,0.0823625
2022-12-21,0.8012600000000001,0.142145,0.056600000000000004
2022-12-22,0.28779,0.13274,0.57948
2022-12-23,0.7998285714285713,0.08127619047619047,0.1189047619047619
2022-12-24,0.9246,0.031100000000000003,0.0443
2022-12-26,0.5178166666666667,0.20071666666666668,0.28145
2022-12-27,0.4582785714285715,0.4196642857142857,0.12200714285714284
2022-12-28,0.79293,0.1244,0.08263000000000001
2022-12-29,0.6789,0.21547500000000003,0.1056
2022-12-30,0.6026666666666667,0.10533333333333333,0.29201
2022-12-31,0.8031333333333333,0.043233333333333325,0.15363333333333332
2023-01-01,0.5731909090909091,0.07847272727272728,0.3483113636363636
2023-01-02,0.810395,0.09975500000000001,0.08991
2023-01-03,0.8683409090909091,0.09617727272727272,0.035472727272727274
2023-01-04,0.6499407407407407,0.23412592592592593,0.11594444444444445
2023-01-05,0.6772083333333334,0.129075,0.19370833333333334
2023-01-06,0.6372107142857143,0.10976428571428572,0.25305714285714287
2023-01-07,0.5954,0.12022777777777778,0.2844
2023-01-08,0.3904,0.21085,0.398675
2023-01-09,0.7609487179487179,0.11833076923076923,0.12071794871794872
2023-01-10,0.7433829545454546,0.17539204545454545,0.08125227272727273
2023-01-11,0.7171703703703703,0.2061859259259259,0.0766162962962963
2023-01-12,0.5164645390070922,0.4062299054373522,0.0773145390070922
2023-01-13,0.8398,0.08251666666666667,0.0776448717948718
2023-01-14,0.8238069047619048,0.11540071428571429,0.060793095238095236
2023-01-15,0.5252464285714286,0.17966428571428572,0.29506666666666664
2023-01-16,0.819505,0.11136277777777777,0.06911277777777777
2023-01-17,0.754575,0.16029285714285713,0.08510714285714285
2023-01-18,0.8098541666666668,0.06245833333333333,0.12768333333333334
2023-01-19,0.7164866666666666,0.15434333333333336,0.12920666666666666
2023-01-20,0.7849060606060606,0.16970151515151513,0.045427272727272726
2023-01-21,0.7486265625,0.212415625,0.0389828125
2023-01-22,0.6428142857142858,0.32478571428571434,0.03233571428571429
2023-01-23,0.7571447916666667,0.16454791666666668,0.07831666666666666
2023-01-24,0.7771633333333333,0.20539666666666667,0.017476666666666665
2023-01-25,0.6047255555555555,0.1917011111111111,0.20355
2023-01-26,0.654651923076923,0.2743089743589744,0.07104679487179487
2023-01-27,0.8624791666666667,0.10124166666666666,0.036283333333333334
2023-01-28,0.8963883333333333,0.05860166666666667,0.04501666666666667
2023-01-29,0.848154861111111,0.0893173611111111,0.0625125
2023-01-30,0.7338743589743589,0.16740256410256413,0.09876153846153846
2023-01-31,0.828025,0.1022925,0.0696875
2023-02-01,0.7633683333333333,0.09919833333333333,0.13744722222222222
2023-02-02,0.7531466666666666,0.20803166666666667,0.03883
2023-02-03,0.84762,0.06963166666666668,0.08273166666666668
2023-02-04,0.6228,0.16185714285714287,0.21535714285714286
2023-02-05,0.6962133333333332,0.08995000000000002,0.21383
2023-02-06,0.8038933333333333,0.10555625,0.09052333333333334
2023-02-07,0.8560047619047619,0.104,0.040028571428571434
2023-02-08,0.53504375,0.4335,0.031415625
2023-02-09,0.8891208333333334,0.0707125,0.04017916666666667
2023-02-10,0.7921166666666666,0.09229166666666666,0.11558333333333332
2023-02-11,0.6984333333333334,0.1203,0.18121666666666666
2023-02-12,0.7263299999999999,0.06927833333333334,0.20437000000000002
2023-02-13,0.7176316666666667,0.12908416666666667,0.15329166666666666
2023-02-14,0.8070512121212121,0.08437787878787878,0.1085609090909091
2023-02-15,0.7666876811594202,0.17096473429951692,0.06233429951690821
2023-02-16,0.6884035714285716,0.2075558201058201,0.10405846560846561
2023-02-17,0.8048566666666666,0.15602611111111112,0.03914611111111112
2023-02-18,0.8285583333333334,0.131875,0.03958333333333333
2023-02-19,0.8384956730769231,0.10104086538461539,0.06048509615384615
2023-02-20,0.7042322222222221,0.25937777777777776,0.03639
2023-02-21,0.8148339285714286,0.11938750000000001,0.06576964285714286
2023-02-22,0.6502147619047619,0.15725238095238095,0.19253666666666666
2023-02-23,0.70754625,0.22625232142857143,0.06619857142857141
2023-02-24,0.4662590384615385,0.47097288461538456,0.06276576923076924
2023-02-25,0.6821731481481481,0.19796851851851857,0.11989537037037036
2023-02-26,0.8211262500000001,0.0813125,0.097533125
2023-02-27,0.5854056318681319,0.33925123626373627,0.07534313186813187
2023-02-28,0.6872527777777778,0.10387738095238096,0.20884484126984126
2023-03-01,0.7554694594594594,0.19256641891891893,0.05196341216216216
2023-03-02,0.8354178750223493,0.12509725326300733,0.039468496334704097
2023-03-03,0.810423385989011,0.1398969436813187,0.049675869963369965
2023-03-04,0.6250724611708484,0.29424145758661885,0.08068130227001195
2023-03-05,0.8147250170068027,0.11962578231292519,0.06565887755102041
2023-03-06,0.8332112872841444,0.13210680795395083,0.03467802721088435
2023-03-07,0.654050021043771,0.2529731691919192,0.09297462121212122
2023-03-08,0.8297935873015874,0.11785971428571429,0.052351412698412696
2023-03-09,0.807206287056287,0.1202038577038577,0.07260889735889735
2023-03-10,0.7399022938829787,0.20739452792553192,0.05269589760638298
2023-03-11,0.8038230392156863,0.134514683600713,0.06166999777183601
2023-03-12,0.7417662698412698,0.21515512265512263,0.04311843434343435
2023-03-13,0.7791598153547133,0.16071033527696793,0.06011933430515064
2023-03-14,0.8145361487503764,0.1372444933754893,0.04822869993977718
2023-03-15,0.8041317765567766,0.15659581807081807,0.0392690934065934
2023-03-16,0.7389851082251082,0.20601242424242422,0.05501510822510823
2023-03-17,0.7739883778577744,0.16129934002778828,0.06470549924213717
2023-03-18,0.8229774599274599,0.12680449865449867,0.05024304141804142
2023-03-19,0.8094054761904762,0.15564732804232803,0.034958730158730154
2023-03-20,0.7671430950889128,0.19100086078290965,0.041869451903568444
2023-03-21,0.7703812070105821,0.20221390707671957,0.027401784060846562
2023-03-22,0.7490453186348535,0.1503383368569415,0.1006180026175375
2023-03-23,0.8005045144724556,0.12444214285714285,0.07500879551820729
2023-03-24,0.6825304983660131,0.15024650326797387,0.16720283905228758
2023-03-25,0.7271213888888889,0.23267284722222223,0.040205625
2023-03-26,0.7401671340579711,0.22299463405797101,0.036845659420289854
2023-03-27,0.8233415204678364,0.10520038986354774,0.0714682261208577
2023-03-28,0.8104319444444444,0.10263333333333334,0.08693055555555555
2023-03-29,0.6685562770562771,0.2826209415584416,0.04882229437229437
2023-03-30,0.7352275641025641,0.18053141025641026,0.08425705128205128
2023-03-31,0.7572162955465587,0.13117535425101212,0.11162165991902834
2023-04-01,0.8612183333333334,0.11176233333333334,0.027016333333333333
2023-04-02,0.82897625,0.135455,0.0355075
2023-04-03,0.835128125,0.10691998106060607,0.05793693181818182
2023-04-04,0.7703738647342995,0.1961070048309179,0.033549975845410626
2023-04-05,0.6879245535714286,0.26879624999999996,0.04328857142857143
2023-04-06,0.8566861904761904,0.10715894179894178,0.036154973544973545
2023-04-07,0.6340486111111111,0.2993502777777778,0.06662833333333333
2023-04-08,0.7574742857142857,0.15937619047619048,0.08315071428571427
2023-04-09,0.8049848000000001,0.11682079999999999,0.07818440000000001
2023-04-10,0.8459044646464646,0.07499947474747475,0.07908161616161616
2023-04-11,0.8089643637370382,0.1280008658008658,0.06301094583710863
2023-04-12,0.7885228877005348,0.1516989661319073,0.05978663101604278
2023-04-13,0.8062472692036646,0.1341801268498943,0.05956916842847075
2023-04-14,0.7910337198067633,0.12080256038647344,0.08816520128824476
2023-04-15,0.6635725657894737,0.24987269736842105,0.08655605263157895
2023-04-16,0.7976199735449736,0.10659113756613757,0.09576975308641976
2023-04-17,0.7973296787464986,0.14872777048319327,0.05395030199579831
2023-04-18,0.7584194391025642,0.1272221717032967,0.11436660027472528
2023-04-19,0.6838835714285715,0.22705415584415584,0.08905948051948052
2023-04-20,0.8605700520833333,0.09447734375,0.0449515625
2023-04-21,0.863866111111111,0.08247013888888889,0.05367083333333334
2023-04-22,0.8621601851851852,0.06862018518518519,0.0691888888888889
2023-04-23,0.7441601851851852,0.05137685185185185,0.2044490740740741
2023-04-24,0.8066787878787878,0.10859374999999999,0.08475871212121212
2023-04-25,0.7269339705882353,0.11961735294117648,0.15343941176470588
2023-04-26,0.8158892,0.11220742222222221,0.07191453333333334
2023-04-27,0.7534475,0.2036705,0.042866499999999995
2023-04-28,0.7690641577060932,0.13039964157706094,0.10053297491039426
2023-04-29,0.8117897727272727,0.12561420454545455,0.06262102272727273
2023-04-30,0.866875,0.09854999999999998,0.03450416666666666
2023-05-01,0.7332203703703704,0.20715370370370367,0.059618518518518515
2023-05-02,0.8310011904761905,0.10834759371833841,0.06068125633232016
2023-05-03,0.8593168115942028,0.10026942028985508,0.040409855072463766
2023-05-04,0.8103705426356589,0.1245782558139535,0.06506147286821705
2023-05-05,0.7427637426900585,0.1662393567251462,0.09100146198830408
2023-05-06,0.7645068322981367,0.14481759834368532,0.0906751552795031
2023-05-07,0.7082326754385965,0.1999661184210526,0.09179111842105263
2023-05-08,0.7838414285714286,0.1421452380952381,0.07404095238095237
2023-05-09,0.8301841666666667,0.08732833333333334,0.08250166666666667
2023-05-10,0.8369734189723321,0.10430695652173913,0.058739644268774704
2023-05-11,0.6796360869565217,0.24285111111111113,0.07749927536231885
2023-05-12,0.5798099833887044,0.32245586378737545,0.0977470099667774
2023-05-13,0.7462628571428571,0.12880035714285715,0.12493214285714287
2023-05-14,0.813287619047619,0.15254190476190477,0.034185238095238095
2023-05-15,0.8107068439716313,0.13183698581560285,0.05745117021276595
2023-05-16,0.7794555066445182,0.15871878737541528,0.06181976744186046
2023-05-17,0.7353883076923077,0.15312271794871793,0.11148010256410255
2023-05-18,0.7832529069767442,0.160573488372093,0.05619232558139535
2023-05-19,0.7958468181818181,0.08759684848484847,0.116555
2023-05-20,0.7737325714285714,0.1824587142857143,0.04379928571428571
2023-05-21,0.6505590277777777,0.12572569444444445,0.2237267361111111
2023-05-22,0.8668496781609194,0.07049179310344827,0.06266059770114943
2023-05-23,0.598791917293233,0.3346625939849624,0.06652114661654135
2023-05-24,0.7912978619909502,0.14086236425339366,0.06786270361990951
2023-05-25,0.7830766666666668,0.09411800000000001,0.12280566666666667
2023-05-26,0.8330318538342769,0.10406345753988677,0.06291251518270716
2023-05-27,0.8058419327731092,0.12001410084033615,0.07414690756302521
2023-05-28,0.8192901472995089,0.1084234860883797,0.07228397708674304
2023-05-29,0.7817543783068783,0.15714117724867724,0.06109972222222222
2023-05-30,0.7820382537112011,0.12430743859649122,0.0936521052631579
2023-05-31,0.6442743240093239,0.23807496503496503,0.11763849650349652
2023-06-01,0.7673718181818182,0.1312356363636364,0.10139036363636364
2023-06-02,0.8364905670265171,0.11445852679663208,0.049042365405443177
2023-06-03,0.7982736607142857,0.14216616071428573,0.05955892857142857
2023-06-04,0.8031885504201681,0.13263214285714287,0.06417573529411764
2023-06-05,0.725486929563492,0.09785719246031745,0.17663687996031746
2023-06-06,0.841562934981685,0.11367109279609279,0.0447692384004884
2023-06-07,0.8409007272727272,0.10533151515151515,0.05374066666666667
2023-06-08,0.7677323615160349,0.12373454810495628,0.10853002915451895
2023-06-09,0.747076626344086,0.13296815860215055,0.11993432795698926
2023-06-10,0.7593211121193789,0.10660802177858437,0.1340740623109498
2023-06-11,0.8495447586726997,0.11525475113122173,0.03523250377073906
2023-06-12,0.7243273477206974,0.09228836109156306,0.18338714129329892
